zcr_mean,zcr_std,rms_mean,rms_std,spec_centroid_mean,spec_centroid_std,spec_bandwidth_mean,spec_bandwidth_std,spec_rolloff85_mean,spec_rolloff95_mean,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,sample_rate,duration_sec,path,filename,label
0.02278338738207547,0.006941040093062008,0.004750842694193125,0.0026628950145095587,1324.4164082409502,202.7903711092739,2621.080984047296,347.2837525283462,2085.4704083136794,4561.382480837264,-549.361083984375,39.13056182861328,203.67501831054688,11.709526062011719,-6.93155574798584,6.7757978439331055,-5.146547794342041,6.266226768493652,21.316686630249023,26.467174530029297,18.612689971923828,8.658172607421875,2.141958475112915,6.2398600578308105,5.76549768447876,6.704657554626465,4.356015205383301,4.538420677185059,4.4090399742126465,5.0304059982299805,1.965035319328308,5.077704429626465,5.313936233520508,6.185204982757568,7.717476844787598,8.626770973205566,44100,1.23,D:/DU-SEM2/Period 1/Data Collection/Lab 3 Audio Folder/archive/selected_4x20/dog_bark/139948-3-4-0.wav,139948-3-4-0.wav,dog_bark
0.04581351902173913,0.02553397703893875,0.009646022692322731,0.01875806786119938,2482.6698276739353,1470.8891575600826,3617.7343207760077,1720.634727062923,5101.496688179348,10025.48488451087,-554.81298828125,108.29244995117188,85.24085235595703,61.77302551269531,7.156044960021973,29.53179931640625,-15.945980072021484,23.465045928955078,-25.156103134155273,23.433969497680664,-21.012197494506836,15.191516876220703,-19.566408157348633,15.42218017578125,-8.817712783813477,7.895075798034668,-9.675873756408691,9.086180686950684,-11.595054626464844,12.545066833496094,-0.9190482497215271,6.05280065536499,5.894960880279541,8.450943946838379,-1.1827622652053833,7.696801662445068,44100,4.0,D:/DU-SEM2/Period 1/Data Collection/Lab 3 Audio Folder/archive/selected_4x20/dog_bark/192236-3-0-6.wav,192236-3-0-6.wav,dog_bark
0.029806385869565216,0.010167251729119038,0.029523152858018875,0.05629746988415718,1592.3780601861095,243.23532266610889,2477.4151480502287,572.2716019407023,2960.2224864130435,6362.530995244565,-365.13677978515625,53.29562759399414,150.7469940185547,28.616403579711914,3.3223891258239746,20.91262435913086,-7.03073787689209,23.229703903198242,5.925083637237549,16.71569061279297,5.395325183868408,6.3381452560424805,6.892471790313721,8.550524711608887,0.46156758069992065,11.517496109008789,5.679886817932129,4.220647811889648,14.681032180786133,7.519343852996826,10.086454391479492,5.483569145202637,5.00819206237793,5.9535651206970215,2.8280978202819824,6.241530418395996,44100,4.0,D:/DU-SEM2/Period 1/Data Collection/Lab 3 Audio Folder/archive/selected_4x20/dog_bark/194754-3-0-1.wav,194754-3-0-1.wav,dog_bark
0.04042217548076923,0.010628044523411036,0.04443483054637909,0.05463690310716629,1718.9828301676612,438.5256855517753,2598.803720741271,640.1806972896285,3261.120793269231,6018.033353365385,-330.0067443847656,42.73335647583008,178.8641815185547,27.40143394470215,-7.739468574523926,17.15167999267578,4.9502153396606445,22.86969566345215,-2.889422655105591,25.553508758544922,9.22115421295166,9.102848052978516,3.6481618881225586,9.943673133850098,-14.553133010864258,12.466057777404785,3.2684223651885986,11.129755020141602,1.3013395071029663,13.065913200378418,-1.5204756259918213,7.463836193084717,5.55452299118042,13.462967872619629,2.7257373332977295,7.84234094619751,44100,0.75,D:/DU-SEM2/Period 1/Data Collection/Lab 3 Audio Folder/archive/selected_4x20/dog_bark/194753-3-3-0.wav,194753-3-3-0.wav,dog_bark
0.04002426609848485,0.01138105887147467,0.12323986738920212,0.12303460389375687,1211.233081618274,227.72259743744232,851.6007109655451,289.429156523576,2070.6676136363635,2708.8334517045455,-311.9842834472656,52.73672103881836,151.54624938964844,29.808584213256836,-33.5129508972168,37.69132995605469,-63.843570709228516,25.086275100708008,-19.682830810546875,12.724867820739746,-18.928539276123047,10.222723007202148,-33.712181091308594,8.673556327819824,-33.833168029785156,9.791214942932129,-25.47390365600586,8.161179542541504,-9.411086082458496,10.868512153625488,-6.734437942504883,9.84580135345459,-19.082639694213867,13.182945251464844,-12.397636413574219,10.511848449707031,44100,1.1397732426303855,D:/DU-SEM2/Period 1/Data Collection/Lab 3 Audio Folder/archive/selected_4x20/dog_bark/155320-3-0-0.wav,155320-3-0-0.wav,dog_bark
0.024744370404411766,0.003700152028170403,0.11723257601261139,0.05331754311919212,1686.3545960759393,479.1934586468485,2966.23559041756,787.8385735928532,2421.8520220588234,7803.88614430147,-258.1531066894531,28.95320701599121,168.2237548828125,24.08086585998535,-3.967803478240967,16.587230682373047,-17.929536819458008,7.916607856750488,-44.238468170166016,12.656137466430664,-20.83496856689453,6.5386481285095215,-23.13458824157715,5.910964488983154,-20.595035552978516,6.250542640686035,-24.437461853027344,6.638426780700684,-24.258861541748047,6.018136501312256,-20.654464721679688,5.418984413146973,-10.579468727111816,7.275669574737549,-11.354021072387695,6.439891338348389,44100,0.7873469387755102,D:/DU-SEM2/Period 1/Data Collection/Lab 3 Audio Folder/archive/selected_4x20/dog_bark/36902-3-0-0.wav,36902-3-0-0.wav,dog_bark
0.04723448822463768,0.011895538803807459,0.014297714456915855,0.008107495494186878,3694.3552497216933,751.9666613553071,5181.244081948212,738.2532418584693,8908.691830842392,16216.31199048913,-363.0480651855469,30.77887535095215,112.56700897216797,22.794151306152344,3.185054302215576,10.539655685424805,10.955415725708008,17.692638397216797,9.528298377990723,11.586222648620605,11.764019012451172,6.809983253479004,12.154241561889648,4.418768882751465,7.917953014373779,7.839750289916992,1.4806891679763794,8.271125793457031,6.609302997589111,5.124207496643066,5.978527069091797,4.260659694671631,9.139123916625977,4.813111782073975,0.0946635827422142,5.062226295471191,44100,4.0,D:/DU-SEM2/Period 1/Data Collection/Lab 3 Audio Folder/archive/selected_4x20/dog_bark/155488-3-2-0.wav,155488-3-2-0.wav,dog_bark
0.02412817028985507,0.007368559523835745,0.14020830392837524,0.0274632778018713,2221.6238829150875,214.0000736188766,4169.559431839683,198.19383458662722,3752.020210597826,13002.871518342392,-164.8793182373047,7.100747108459473,157.71710205078125,5.498361587524414,13.301977157592773,7.152022361755371,-4.850257396697998,7.836350917816162,0.6401970982551575,4.869148254394531,15.35323429107666,5.206900119781494,12.46257209777832,4.147562026977539,10.652182579040527,4.93375825881958,14.404557228088379,4.484069347381592,8.977701187133789,3.915795087814331,6.147707939147949,4.639732360839844,10.07630729675293,4.749701023101807,5.514652252197266,5.220714569091797,44100,4.0,D:/DU-SEM2/Period 1/Data Collection/Lab 3 Audio Folder/archive/selected_4x20/dog_bark/126521-3-0-2.wav,126521-3-0-2.wav,dog_bark
0.034322102864583336,0.011123349069641936,0.01981254853308201,0.014050258323550224,2079.456555818855,505.57703209386875,3675.2696765848227,868.8105097794698,3360.97412109375,10465.585327148438,-372.7011413574219,39.41172790527344,177.1399383544922,21.764938354492188,14.353668212890625,18.976715087890625,-18.47264862060547,11.4533109664917,-14.053492546081543,6.821386814117432,9.227011680603027,5.098783493041992,8.697643280029297,4.225919723510742,3.926839828491211,7.423577785491943,-3.2516212463378906,8.210658073425293,8.58568286895752,8.332411766052246,-5.75523042678833,7.318729400634766,-8.697920799255371,12.263222694396973,-5.140121936798096,4.717740058898926,44100,0.55,D:/DU-SEM2/Period 1/Data Collection/Lab 3 Audio Folder/archive/selected_4x20/dog_bark/44110-3-1-0.wav,44110-3-1-0.wav,dog_bark
0.16327983469202897,0.02624975154463547,0.037470970302820206,0.005364738870412111,5385.606240372158,1149.887167114329,4390.053960651486,789.0496429859705,9498.32710597826,15333.138586956522,-282.8144836425781,34.561729431152344,17.345348358154297,26.964479446411133,-88.1044692993164,30.2734317779541,-16.28424835205078,17.74597930908203,-1.0656909942626953,11.930652618408203,-20.76903533935547,13.547794342041016,-40.87636947631836,11.91738510131836,-16.637001037597656,8.978961944580078,-16.291641235351562,5.622304439544678,-11.872394561767578,9.850899696350098,-37.06456756591797,12.261662483215332,-35.03934097290039,11.01773452758789,-5.818985462188721,11.036852836608887,44100,4.0,D:/DU-SEM2/Period 1/Data Collection/Lab 3 Audio Folder/archive/selected_4x20/dog_bark/20571-3-1-0.wav,20571-3-1-0.wav,dog_bark
